TabellarischeAuswertung von: 01.11.2023 00:00:00 bis: 20.11.2023 00:00:00;;;;;
Sps_datum;Trocknung-Durchfluss  7A Netz 700.1 [cm/min];Trocknung-Durchfluss  7B Netz 800.1 [cm/min];Trocknung-Durchfluss 7A Netz 700.5 [cm/min];Trocknung-Durchfluss 7A Netz 700.6 [cm/min];Trocknung-Durchfluss 7C Netz 900.1 [cm/min]
01.11.2023 07:29:15;;100,67;58,74;116,99;34,89
01.11.2023 07:29:17;;100,67;;;
01.11.2023 07:29:17;;94,65;;;
01.11.2023 07:29:19;;94,65;;;
01.11.2023 07:29:19;;91,21;;115,61;
01.11.2023 07:29:21;;91,21;;;
01.11.2023 07:29:21;;85,10;;114,57;
01.11.2023 07:29:23;;;57,00;;
01.11.2023 07:29:25;;85,10;;;
01.11.2023 07:29:25;;97,67;58,47;;36,06
01.11.2023 07:29:27;;97,67;;;
01.11.2023 07:29:27;;100,95;;115,78;
01.11.2023 07:29:29;;98,90;;;
01.11.2023 07:29:31;;97,06;;;
01.11.2023 07:29:33;;94,40;;;
01.11.2023 07:29:35;;94,40;;;
01.11.2023 07:29:35;;88,80;57,44;114,12;
01.11.2023 07:29:37;;88,80;;;
01.11.2023 07:29:37;;83,47;;;
01.11.2023 07:29:39;;83,47;;;
01.11.2023 07:29:39;;92,30;58,85;;
01.11.2023 07:29:41;;;57,57;;
01.11.2023 07:29:45;;92,30;;;
01.11.2023 07:29:45;;95,49;;;
01.11.2023 07:29:51;;95,49;;;
01.11.2023 07:29:51;;100,45;;115,30;
01.11.2023 07:29:53;;100,45;;;
01.11.2023 07:29:53;;106,93;59,20;;
01.11.2023 07:29:55;;106,93;;;
01.11.2023 07:29:55;;100,24;57,84;;
01.11.2023 07:29:57;;100,24;;;
01.11.2023 07:29:57;;93,82;56,45;113,32;37,28
01.11.2023 07:29:59;;91,88;;;
01.11.2023 07:30:01;;;57,68;;
01.11.2023 07:30:03;;91,88;;;
01.11.2023 07:30:03;;95,16;;;
01.11.2023 07:30:05;;95,16;;;
01.11.2023 07:30:05;;106,38;;;
01.11.2023 07:30:07;;106,38;;;
01.11.2023 07:30:07;;110,31;;115,78;
01.11.2023 07:30:09;;107,75;59,32;;36,24
01.11.2023 07:30:11;;105,17;;;
01.11.2023 07:30:13;;;58,25;114,00;
01.11.2023 07:30:15;;105,17;;;
01.11.2023 07:30:15;;94,56;;;
01.11.2023 07:30:17;;94,56;;;
01.11.2023 07:30:17;;90,99;;112,59;
01.11.2023 07:30:19;;90,99;;;
01.11.2023 07:30:19;;98,77;;;
01.11.2023 07:30:21;;98,77;;;
01.11.2023 07:30:21;;104,34;;114,71;
01.11.2023 07:30:25;;105,54;;;
01.11.2023 07:30:27;;107,11;;116,32;
01.11.2023 07:30:29;;105,31;60,10;;
01.11.2023 07:30:31;;102,91;59,04;;
01.11.2023 07:30:33;;102,91;;;
01.11.2023 07:30:33;;107,15;;;
01.11.2023 07:30:35;;105,29;;;
01.11.2023 07:30:37;;105,29;;;
01.11.2023 07:30:37;;99,31;;114,96;
01.11.2023 07:30:39;;97,44;;;
01.11.2023 07:30:41;;99,93;;;
01.11.2023 07:30:43;;102,07;;;
01.11.2023 07:30:45;;103,77;;;
01.11.2023 07:30:47;;103,77;;;
01.11.2023 07:30:47;;111,91;;;
01.11.2023 07:30:49;;;;115,99;
01.11.2023 07:30:51;;111,91;;;
01.11.2023 07:30:51;;105,86;;;
01.11.2023 07:30:53;;105,86;;;
01.11.2023 07:30:53;;101,87;;114,22;35,20
01.11.2023 07:30:55;;101,87;;;
01.11.2023 07:30:55;;95,55;;113,12;
01.11.2023 07:30:57;;95,55;;;
01.11.2023 07:30:57;;91,50;57,77;112,09;
01.11.2023 07:30:59;;94,09;56,57;;36,43
01.11.2023 07:31:01;;94,09;;;
01.11.2023 07:31:01;;106,58;;113,46;
01.11.2023 07:31:03;;106,58;;;
01.11.2023 07:31:03;;110,27;57,71;;
01.11.2023 07:31:05;;109,06;;;
01.11.2023 07:31:07;;;56,50;112,20;
01.11.2023 07:31:09;;109,06;;;
01.11.2023 07:31:09;;105,59;;111,06;34,94
01.11.2023 07:31:11;;105,59;;;
01.11.2023 07:31:11;;101,65;54,79;109,68;
01.11.2023 07:31:13;;103,37;;;
01.11.2023 07:31:15;;105,07;;;
01.11.2023 07:31:17;;102,21;;108,02;
01.11.2023 07:31:19;;100,49;;;
01.11.2023 07:31:21;;103,10;;;
01.11.2023 07:31:23;;104,13;52,83;;
01.11.2023 07:31:25;;;53,91;;
01.11.2023 07:31:27;;104,13;;;
01.11.2023 07:31:27;;115,94;55,16;;
01.11.2023 07:31:29;;115,94;;;
01.11.2023 07:31:29;;112,43;;109,45;
01.11.2023 07:31:31;;112,43;;;
01.11.2023 07:31:31;;104,95;;;
01.11.2023 07:31:33;;104,95;;;
01.11.2023 07:31:33;;98,70;;107,66;36,07
01.11.2023 07:31:35;;98,70;;;
01.11.2023 07:31:35;;91,81;;106,41;
01.11.2023 07:31:39;;91,81;;;
01.11.2023 07:31:39;;98,49;;;37,71
01.11.2023 07:31:41;;98,49;;;
01.11.2023 07:31:41;;111,27;;;
01.11.2023 07:31:43;;111,27;;;
01.11.2023 07:31:43;;114,46;;108,32;
01.11.2023 07:31:45;;112,04;;;
01.11.2023 07:31:47;;110,56;;;
01.11.2023 07:31:49;;110,56;;;
01.11.2023 07:31:49;;105,71;;107,25;
01.11.2023 07:31:51;;105,71;;;
01.11.2023 07:31:51;;98,27;;;
01.11.2023 07:31:53;;98,27;;;
01.11.2023 07:31:53;;91,51;;105,08;
01.11.2023 07:31:55;;91,51;;;
01.11.2023 07:31:55;;96,34;;106,13;
01.11.2023 07:31:57;;97,35;54,13;107,35;
01.11.2023 07:31:59;;;55,95;;
01.11.2023 07:32:01;;100,27;;;
01.11.2023 07:32:07;;101,44;54,93;;
01.11.2023 07:32:09;;101,44;;;
01.11.2023 07:32:09;;105,46;;108,68;
01.11.2023 07:32:11;;105,46;;;
01.11.2023 07:32:11;;101,70;;;
01.11.2023 07:32:13;;101,70;;;
01.11.2023 07:32:13;;93,97;;105,74;
01.11.2023 07:32:15;;91,97;;;36,35
01.11.2023 07:32:17;;89,01;;;35,28
01.11.2023 07:32:19;;89,01;;;
01.11.2023 07:32:19;;92,03;;;
01.11.2023 07:32:21;;92,03;;;
01.11.2023 07:32:21;;102,51;;;33,95
01.11.2023 07:32:23;;102,51;;;
01.11.2023 07:32:23;;110,69;56,88;108,14;32,89
01.11.2023 07:32:25;;;;109,40;31,87
01.11.2023 07:32:27;;110,69;;;
01.11.2023 07:32:27;;106,79;;;30,78
01.11.2023 07:32:29;;104,11;;;
01.11.2023 07:32:31;;104,11;;;
01.11.2023 07:32:31;;96,69;;;29,14
01.11.2023 07:32:33;;96,69;;;
01.11.2023 07:32:33;;89,55;55,37;;
01.11.2023 07:32:35;;89,55;;;
01.11.2023 07:32:35;;94,20;;110,70;
01.11.2023 07:32:37;;96,73;;;
01.11.2023 07:32:39;;97,82;;;27,88
01.11.2023 07:32:43;;99,76;57,51;;
01.11.2023 07:32:45;;;58,60;112,01;
01.11.2023 07:32:47;;97,17;;;29,57
01.11.2023 07:32:49;;97,17;;;
01.11.2023 07:32:49;;102,07;;113,04;
01.11.2023 07:32:53;;102,07;;;
01.11.2023 07:32:53;;93,91;56,88;111,74;
01.11.2023 07:32:55;;93,91;;;
01.11.2023 07:32:55;;89,36;;110,21;
01.11.2023 07:32:57;;86,44;;;
01.11.2023 07:32:59;;85,33;;109,06;
01.11.2023 07:33:01;;87,71;;;31,99
01.11.2023 07:33:03;;90,60;;;
01.11.2023 07:33:05;;92,81;55,79;110,55;33,61
01.11.2023 07:33:07;;94,24;;;
01.11.2023 07:33:09;;;56,99;;
01.11.2023 07:33:11;;94,24;;;
01.11.2023 07:33:11;;89,93;55,91;109,33;
01.11.2023 07:33:13;;88,05;;;34,90
01.11.2023 07:33:15;;86,26;;;
01.11.2023 07:33:17;;83,74;;107,85;36,41
01.11.2023 07:33:21;;81,16;;106,46;37,50
01.11.2023 07:33:23;;79,34;54,48;;
01.11.2023 07:33:25;;82,08;;;39,18
01.11.2023 07:33:27;;82,08;;;
01.11.2023 07:33:27;;85,55;;;
01.11.2023 07:33:29;;85,55;;;
01.11.2023 07:33:29;;90,94;;;
01.11.2023 07:33:31;;92,45;;;
01.11.2023 07:33:33;;95,25;;107,70;
01.11.2023 07:33:37;;93,64;;;40,21
01.11.2023 07:33:39;;93,64;;;
01.11.2023 07:33:39;;89,53;;;
01.11.2023 07:33:41;;89,53;;;
01.11.2023 07:33:41;;84,64;;;
01.11.2023 07:33:43;;84,64;;;
01.11.2023 07:33:43;;79,77;;106,51;41,44
01.11.2023 07:33:47;;81,88;56,02;107,55;
01.11.2023 07:33:49;;83,96;;;
01.11.2023 07:33:51;;85,63;;;
01.11.2023 07:33:55;;83,93;;;
01.11.2023 07:33:57;;82,89;;106,23;
01.11.2023 07:33:59;;82,89;;;
01.11.2023 07:33:59;;79,72;;;
01.11.2023 07:34:01;;79,72;;;
01.11.2023 07:34:01;;76,21;54,17;;43,25
01.11.2023 07:34:03;;74,38;;;
01.11.2023 07:34:05;;77,35;;105,20;
01.11.2023 07:34:07;;79,76;;;
01.11.2023 07:34:09;;82,16;;106,40;
01.11.2023 07:34:11;;84,28;;;
01.11.2023 07:34:15;;82,90;55,48;;
01.11.2023 07:34:17;;81,47;;;
01.11.2023 07:34:19;;;53,97;;44,44
01.11.2023 07:34:21;;79,22;55,36;;
01.11.2023 07:34:23;;81,79;;;
01.11.2023 07:34:25;;81,79;;;
01.11.2023 07:34:25;;84,86;;;
01.11.2023 07:34:27;;84,86;;;
01.11.2023 07:34:27;;88,66;;;
01.11.2023 07:34:29;;91,26;;;
01.11.2023 07:34:31;;92,27;54,03;;
01.11.2023 07:34:35;;92,27;;;
01.11.2023 07:34:35;;88,81;55,07;;
01.11.2023 07:34:37;;88,81;;;
01.11.2023 07:34:37;;83,80;;;45,69
01.11.2023 07:34:39;;80,93;;;
01.11.2023 07:34:41;;79,84;;;
01.11.2023 07:34:43;;82,34;53,89;;46,76
01.11.2023 07:34:45;;84,40;;107,71;
01.11.2023 07:34:47;;85,96;55,29;108,81;
01.11.2023 07:34:49;;;56,32;;
01.11.2023 07:34:51;;;57,38;110,05;
01.11.2023 07:34:53;;84,44;56,23;;
01.11.2023 07:34:55;;81,82;;;
01.11.2023 07:34:57;;79,59;;;
01.11.2023 07:34:59;;76,95;;;
01.11.2023 07:35:01;;74,92;;;48,11
01.11.2023 07:35:03;;74,92;;;
01.11.2023 07:35:03;;71,69;;;
01.11.2023 07:35:05;;70,32;;;49,15
01.11.2023 07:35:07;;70,32;;;
01.11.2023 07:35:07;;74,56;;;
01.11.2023 07:35:09;;74,56;;;
01.11.2023 07:35:09;;80,93;;;
01.11.2023 07:35:11;;83,54;57,51;111,05;
01.11.2023 07:35:13;;85,82;;;
01.11.2023 07:35:15;;87,68;;;
01.11.2023 07:35:17;;87,68;;;
01.11.2023 07:35:17;;95,89;;112,90;
01.11.2023 07:35:19;;97,37;;114,43;
01.11.2023 07:35:21;;97,37;;;
01.11.2023 07:35:21;;90,38;;;47,99
01.11.2023 07:35:23;;90,38;;;
01.11.2023 07:35:23;;83,15;55,58;111,69;
01.11.2023 07:35:25;;80,43;;;
01.11.2023 07:35:27;;80,43;;;
01.11.2023 07:35:27;;73,94;56,73;110,49;
01.11.2023 07:35:29;;71,06;;109,16;
01.11.2023 07:35:31;;71,06;;;
01.11.2023 07:35:31;;81,14;;111,11;
01.11.2023 07:35:33;;81,14;;;
01.11.2023 07:35:33;;95,39;;112,79;
01.11.2023 07:35:35;;97,50;;;
01.11.2023 07:35:37;;100,40;;;
01.11.2023 07:35:39;;100,40;;;
01.11.2023 07:35:39;;103,40;;114,69;
01.11.2023 07:35:43;;101,44;;;
01.11.2023 07:35:45;;101,44;;;
01.11.2023 07:35:45;;105,80;57,81;;
01.11.2023 07:35:47;;105,80;;;
01.11.2023 07:35:47;;102,16;;;
01.11.2023 07:35:49;;102,16;;;
01.11.2023 07:35:49;;92,87;;112,91;
01.11.2023 07:35:51;;91,53;56,76;;
01.11.2023 07:35:53;;90,22;;;
01.11.2023 07:35:55;;91,47;;;
01.11.2023 07:35:57;;91,47;;;
01.11.2023 07:35:57;;97,93;58,16;115,66;
01.11.2023 07:35:59;;97,93;;;
01.11.2023 07:35:59;;108,84;;;
01.11.2023 07:36:01;;;59,25;;
01.11.2023 07:36:03;;108,84;;;
01.11.2023 07:36:03;;97,48;;;
01.11.2023 07:36:05;;97,48;;;
01.11.2023 07:36:05;;89,63;;;
01.11.2023 07:36:07;;89,63;;;
01.11.2023 07:36:07;;73,30;;;
01.11.2023 07:36:09;;74,49;;114,06;
01.11.2023 07:36:11;;74,49;;;
01.11.2023 07:36:11;;84,73;;115,46;46,80
01.11.2023 07:36:13;;86,82;;117,09;
01.11.2023 07:36:15;;85,72;;;
01.11.2023 07:36:17;;87,09;60,30;;44,83
01.11.2023 07:36:19;;85,37;;;43,27
01.11.2023 07:36:21;;83,33;;;42,08
01.11.2023 07:36:23;;83,33;;;
01.11.2023 07:36:23;;79,66;58,72;;
01.11.2023 07:36:25;;79,66;;;
01.11.2023 07:36:25;;82,70;;;40,24
01.11.2023 07:36:27;;79,80;;;39,13
01.11.2023 07:36:29;;77,39;;;
01.11.2023 07:36:31;;79,11;;118,10;
01.11.2023 07:36:33;;81,59;;;38,12
01.11.2023 07:36:35;;82,85;;;
01.11.2023 07:36:37;;83,94;;;
01.11.2023 07:36:39;;83,94;;;
01.11.2023 07:36:39;;90,95;60,18;119,99;36,86
01.11.2023 07:36:41;;;59,13;;
01.11.2023 07:36:43;;90,95;;;
01.11.2023 07:36:43;;80,17;;118,73;
01.11.2023 07:36:45;;80,17;;;
01.11.2023 07:36:45;;74,21;;117,50;
01.11.2023 07:36:47;;74,21;;;
01.11.2023 07:36:47;;66,91;;;
01.11.2023 07:36:49;;68,26;;119,41;
01.11.2023 07:36:51;;68,26;;;
01.11.2023 07:36:51;;73,37;60,46;121,93;38,58
01.11.2023 07:36:53;;73,37;;;
01.11.2023 07:36:53;;85,86;62,15;124,43;
01.11.2023 07:36:55;;85,86;;;
01.11.2023 07:36:55;;90,06;63,94;125,95;
01.11.2023 07:36:57;;87,75;;;
01.11.2023 07:36:59;;84,93;;;
01.11.2023 07:37:01;;84,93;;;
01.11.2023 07:37:01;;77,74;;124,81;
01.11.2023 07:37:03;;77,74;;;
01.11.2023 07:37:03;;73,04;62,20;123,18;
01.11.2023 07:37:05;;73,04;;;
01.11.2023 07:37:05;;79,18;;121,77;
01.11.2023 07:37:07;;79,18;;;
01.11.2023 07:37:07;;85,36;61,15;;
01.11.2023 07:37:09;;85,36;;;
01.11.2023 07:37:09;;88,51;;;37,39
01.11.2023 07:37:11;;89,78;;;
01.11.2023 07:37:13;;89,78;;;
01.11.2023 07:37:13;;93,05;;123,03;
01.11.2023 07:37:17;NaN;90,59;62,10;123,04;36,89
01.11.2023 07:37:19;;90,59;;;
01.11.2023 07:37:19;;95,52;;;
01.11.2023 07:37:21;;94,02;;124,92;
01.11.2023 07:37:23;;94,02;;;
01.11.2023 07:37:23;;86,08;;;
01.11.2023 07:37:25;;86,08;;;
01.11.2023 07:37:25;;78,69;;122,62;
01.11.2023 07:37:27;;78,69;;;
01.11.2023 07:37:27;;74,86;;;37,92
01.11.2023 07:37:29;;74,86;;;
01.11.2023 07:37:29;;69,01;60,62;120,49;
01.11.2023 07:37:31;;70,83;61,83;122,01;
01.11.2023 07:37:33;;70,83;;;
01.11.2023 07:37:33;;85,28;;124,39;
01.11.2023 07:37:35;;85,28;;;
01.11.2023 07:37:35;;97,35;;;
01.11.2023 07:37:41;;97,35;;;
01.11.2023 07:37:41;;93,20;;;
01.11.2023 07:37:43;;93,20;;;
01.11.2023 07:37:43;;87,25;;123,12;
01.11.2023 07:37:45;;89,27;;121,48;
01.11.2023 07:37:47;;90,60;60,66;;
01.11.2023 07:37:49;;88,83;;;
01.11.2023 07:37:51;;;62,46;;
01.11.2023 07:37:53;;88,83;;;
01.11.2023 07:37:53;;94,13;;122,59;
01.11.2023 07:37:55;;95,79;;;36,73
01.11.2023 07:37:57;;;;;35,44
01.11.2023 07:37:59;;95,79;;;
01.11.2023 07:37:59;;102,66;;124,20;33,70
01.11.2023 07:38:01;;102,66;;;
01.11.2023 07:38:01;;105,89;;;
01.11.2023 07:38:03;;105,89;;;
01.11.2023 07:38:03;;100,17;;;32,33
01.11.2023 07:38:05;;100,17;;;
01.11.2023 07:38:05;;92,07;;123,17;
01.11.2023 07:38:07;;92,07;;;
01.11.2023 07:38:07;;86,50;59,79;;
01.11.2023 07:38:09;;86,50;;;
01.11.2023 07:38:09;;81,77;;122,07;
01.11.2023 07:38:11;;84,63;;123,30;
01.11.2023 07:38:13;;84,63;;;
01.11.2023 07:38:13;;96,08;61,33;124,61;
01.11.2023 07:38:15;;96,08;;;
01.11.2023 07:38:15;;104,00;;126,49;
01.11.2023 07:38:19;;101,48;;;31,30
01.11.2023 07:38:21;;98,87;;;
01.11.2023 07:38:23;;98,87;;;
01.11.2023 07:38:23;;91,45;59,91;124,89;
01.11.2023 07:38:25;;91,45;;;
01.11.2023 07:38:25;;84,43;;;30,30
01.11.2023 07:38:27;;84,43;;;
01.11.2023 07:38:27;;88,21;;;
01.11.2023 07:38:29;;88,21;;;
01.11.2023 07:38:29;;94,09;61,16;;
01.11.2023 07:38:33;;95,58;62,19;126,39;
01.11.2023 07:38:35;;97,96;;;
01.11.2023 07:38:39;;97,96;;;
01.11.2023 07:38:39;;94,74;;;
01.11.2023 07:38:41;;94,74;;;
01.11.2023 07:38:41;;99,43;;128,16;
01.11.2023 07:38:45;;99,43;;;
01.11.2023 07:38:45;;86,32;;126,38;29,14
01.11.2023 07:38:47;;83,79;;124,69;
01.11.2023 07:38:49;;85,04;;;
01.11.2023 07:38:51;;87,85;;;
01.11.2023 07:38:53;;87,85;;;
01.11.2023 07:38:53;;94,34;;126,50;
01.11.2023 07:38:55;;94,34;;;
01.11.2023 07:38:55;;104,83;63,40;128,15;
01.11.2023 07:38:57;;106,84;64,81;;
01.11.2023 07:38:59;;106,84;;;
01.11.2023 07:38:59;;102,31;;;27,52
01.11.2023 07:39:01;;102,31;;;
01.11.2023 07:39:01;;97,45;63,27;;
01.11.2023 07:39:03;;97,45;;;
01.11.2023 07:39:03;;86,81;;125,85;26,22
01.11.2023 07:39:05;;86,81;;;
01.11.2023 07:39:05;;79,84;;;
01.11.2023 07:39:07;;82,21;64,47;;
01.11.2023 07:39:09;;82,21;;;
01.11.2023 07:39:09;;87,84;;;
01.11.2023 07:39:13;;87,84;;;
01.11.2023 07:39:13;;91,69;;126,95;
01.11.2023 07:39:15;;91,69;;;
01.11.2023 07:39:15;;96,27;;128,17;
01.11.2023 07:39:17;;98,67;62,96;;
01.11.2023 07:39:19;;;;;25,06
01.11.2023 07:39:21;;98,67;;;
01.11.2023 07:39:21;;109,16;;;
01.11.2023 07:39:23;;109,16;;;
01.11.2023 07:39:23;;104,99;;126,78;23,52
01.11.2023 07:39:25;;104,99;;;
01.11.2023 07:39:25;;97,87;;124,26;
01.11.2023 07:39:27;;96,04;;123,21;21,97
01.11.2023 07:39:29;;94,62;;;
01.11.2023 07:39:33;;96,37;64,63;;
01.11.2023 07:39:35;;96,37;;;
01.11.2023 07:39:35;;105,82;;125,06;
01.11.2023 07:39:37;;105,82;;;
01.11.2023 07:39:37;;112,76;;126,37;
01.11.2023 07:39:39;;112,76;;;
01.11.2023 07:39:39;;109,50;63,56;;
01.11.2023 07:39:41;;109,50;;;
01.11.2023 07:39:41;;106,18;;;
01.11.2023 07:39:43;;106,18;;;
01.11.2023 07:39:43;;99,95;62,40;124,88;
01.11.2023 07:39:45;;99,95;;;
01.11.2023 07:39:45;;92,47;;123,12;
01.11.2023 07:39:47;;91,09;61,22;;
01.11.2023 07:39:49;;91,09;;;
01.11.2023 07:39:49;;96,71;;124,22;
01.11.2023 07:39:51;;98,33;;;
01.11.2023 07:39:53;;96,97;60,16;;23,09
01.11.2023 07:39:57;;;63,04;;24,80
01.11.2023 07:39:59;;95,54;;;26,30
01.11.2023 07:40:01;;;;123,02;27,36
01.11.2023 07:40:03;;95,54;;;
01.11.2023 07:40:03;;99,50;;;
01.11.2023 07:40:05;;97,33;61,57;;29,13
01.11.2023 07:40:07;;97,33;;;
01.11.2023 07:40:07;;92,23;;120,71;
01.11.2023 07:40:09;;;60,30;;
01.11.2023 07:40:11;;93,50;;;30,26
01.11.2023 07:40:13;;95,44;;;
01.11.2023 07:40:15;;95,44;;;
01.11.2023 07:40:15;;104,06;;;
01.11.2023 07:40:17;;104,06;;;
01.11.2023 07:40:17;;109,77;;121,91;
01.11.2023 07:40:19;;107,66;;;
01.11.2023 07:40:21;;107,66;;;
01.11.2023 07:40:21;;101,57;59,19;120,74;
01.11.2023 07:40:23;;101,57;;;
01.11.2023 07:40:23;;97,96;;;
01.11.2023 07:40:25;;97,96;;;
01.11.2023 07:40:25;;92,99;;119,40;
01.11.2023 07:40:27;;92,99;;;
01.11.2023 07:40:27;;89,81;;;
01.11.2023 07:40:29;;92,44;;;
01.11.2023 07:40:31;;92,44;;;
01.11.2023 07:40:31;;105,02;;121,81;
01.11.2023 07:40:37;;;60,25;120,78;31,80
01.11.2023 07:40:39;;105,02;;;
01.11.2023 07:40:39;;99,79;;;
01.11.2023 07:40:41;;99,79;;;
01.11.2023 07:40:41;;93,54;;119,51;
01.11.2023 07:40:43;;96,43;;;
01.11.2023 07:40:45;;94,29;;;32,93
01.11.2023 07:40:47;;94,29;;;
01.11.2023 07:40:47;;90,25;58,29;;
01.11.2023 07:40:49;;92,49;;;
01.11.2023 07:40:51;;94,12;;;
01.11.2023 07:40:55;;94,12;;;
01.11.2023 07:40:55;;97,88;;;34,36
01.11.2023 07:40:57;;97,88;;;
01.11.2023 07:40:57;;105,07;;;
01.11.2023 07:40:59;;102,74;;120,62;35,42
01.11.2023 07:41:01;;102,74;;;
01.11.2023 07:41:01;;98,25;59,44;;
01.11.2023 07:41:03;;98,25;;;
01.11.2023 07:41:03;;88,66;;118,72;
01.11.2023 07:41:05;;88,66;;;
01.11.2023 07:41:05;;83,43;;117,44;
01.11.2023 07:41:07;;80,44;;116,43;
01.11.2023 07:41:09;;80,44;;;
01.11.2023 07:41:09;;87,06;;;36,54
01.11.2023 07:41:11;;87,06;;;
01.11.2023 07:41:11;;98,95;;119,12;
01.11.2023 07:41:13;;98,95;;;
01.11.2023 07:41:13;;102,91;;;
01.11.2023 07:41:15;;100,92;;118,12;35,21
01.11.2023 07:41:17;;98,63;58,00;;
01.11.2023 07:41:19;;98,63;;;
01.11.2023 07:41:19;;94,70;;116,98;33,69
01.11.2023 07:41:21;;94,70;;;
01.11.2023 07:41:21;;87,16;;115,82;
01.11.2023 07:41:23;;87,16;;;
01.11.2023 07:41:23;;81,22;;114,71;
01.11.2023 07:41:25;;81,22;;;
01.11.2023 07:41:25;;88,48;56,62;;
01.11.2023 07:41:27;;;;115,76;
01.11.2023 07:41:29;;88,48;;;
01.11.2023 07:41:29;;84,57;;114,68;32,45
01.11.2023 07:41:31;;;55,08;;
01.11.2023 07:41:33;;86,95;;113,50;
01.11.2023 07:41:35;;89,37;;112,44;
01.11.2023 07:41:37;;89,37;;;
01.11.2023 07:41:37;;93,69;57,19;;31,22
01.11.2023 07:41:39;;93,69;;;
01.11.2023 07:41:39;;104,93;;114,76;
01.11.2023 07:41:41;;107,12;;;
01.11.2023 07:41:43;;107,12;;;
01.11.2023 07:41:43;;99,29;;113,46;29,78
01.11.2023 07:41:45;;99,29;;;
01.11.2023 07:41:45;;96,12;55,05;112,08;
01.11.2023 07:41:47;;96,12;;;
01.11.2023 07:41:47;;90,48;;;
01.11.2023 07:41:49;;90,48;;;
01.11.2023 07:41:49;;85,24;;110,45;
01.11.2023 07:41:51;;;54,01;;
01.11.2023 07:41:53;;85,24;;;
01.11.2023 07:41:53;;95,42;55,99;111,85;
01.11.2023 07:41:55;;95,42;;;
01.11.2023 07:41:55;;98,65;57,17;113,40;28,23
01.11.2023 07:41:57;;97,61;;;
01.11.2023 07:42:01;;97,61;;;
01.11.2023 07:42:01;;94,47;55,93;;
01.11.2023 07:42:03;;94,47;;;
01.11.2023 07:42:03;;89,33;;111,82;
01.11.2023 07:42:05;;92,11;;;
01.11.2023 07:42:09;;92,11;;;
01.11.2023 07:42:09;;86,61;;;
01.11.2023 07:42:11;;;57,02;;
01.11.2023 07:42:13;;89,45;;112,96;30,46
01.11.2023 07:42:15;;90,69;;;
01.11.2023 07:42:17;;90,69;;;
01.11.2023 07:42:17;;95,75;;;
01.11.2023 07:42:19;;95,75;;;
01.11.2023 07:42:19;;104,83;;;31,46
01.11.2023 07:42:21;;103,08;;;
01.11.2023 07:42:23;;103,08;;;
01.11.2023 07:42:23;;95,49;;;
01.11.2023 07:42:25;;95,49;;;
01.11.2023 07:42:25;;91,67;55,46;111,23;32,53
01.11.2023 07:42:27;;91,67;;;
01.11.2023 07:42:27;;86,24;;110,21;
01.11.2023 07:42:29;;83,95;;;
01.11.2023 07:42:31;;83,95;;;
01.11.2023 07:42:31;;80,63;56,55;;33,65
01.11.2023 07:42:33;;80,63;;;
01.11.2023 07:42:33;;88,51;;;
01.11.2023 07:42:35;;88,51;;;
01.11.2023 07:42:35;;97,95;;112,53;
01.11.2023 07:42:37;;;;;32,56
01.11.2023 07:42:43;;95,17;;111,38;
01.11.2023 07:42:45;;95,17;;;
01.11.2023 07:42:45;;90,07;55,48;;
01.11.2023 07:42:47;;90,07;;;
01.11.2023 07:42:47;;93,83;;;
01.11.2023 07:42:49;;;;112,40;
01.11.2023 07:42:51;;93,83;;;
01.11.2023 07:42:51;;90,35;;;
01.11.2023 07:42:53;;90,35;;;
01.11.2023 07:42:53;;82,42;;111,28;
01.11.2023 07:42:55;;82,42;;;
01.11.2023 07:42:55;;76,53;;109,57;
01.11.2023 07:42:57;;76,53;;;
01.11.2023 07:42:57;;70,15;;;
01.11.2023 07:42:59;;68,59;54,37;;
01.11.2023 07:43:01;;68,59;;;
01.11.2023 07:43:01;;72,09;55,43;;
01.11.2023 07:43:03;;72,09;;;
01.11.2023 07:43:03;;67,21;;;
01.11.2023 07:43:05;;67,21;;;
01.11.2023 07:43:05;;61,02;;107,22;
01.11.2023 07:43:07;;59,46;;;
01.11.2023 07:43:09;;61,96;53,68;106,16;
01.11.2023 07:43:11;;61,96;;;
01.11.2023 07:43:11;;65,48;;;
01.11.2023 07:43:13;;65,48;;;
01.11.2023 07:43:13;;74,13;;;
01.11.2023 07:43:15;;74,13;;;
01.11.2023 07:43:15;;88,59;;108,03;
01.11.2023 07:43:17;;88,59;;;
01.11.2023 07:43:17;;94,11;;;
01.11.2023 07:43:19;;92,94;54,78;;
01.11.2023 07:43:21;;90,29;;;
01.11.2023 07:43:23;;90,29;;;
01.11.2023 07:43:23;;86,63;53,27;106,67;
01.11.2023 07:43:25;;86,63;;;
01.11.2023 07:43:25;;80,06;;105,57;31,51
01.11.2023 07:43:27;;77,66;;;
01.11.2023 07:43:29;;77,66;;;
01.11.2023 07:43:29;;81,22;;;
01.11.2023 07:43:31;;83,60;;107,68;
01.11.2023 07:43:33;;86,13;;;33,12
01.11.2023 07:43:35;;86,13;;;
01.11.2023 07:43:35;;90,41;;109,54;
01.11.2023 07:43:37;;92,04;55,45;;34,26
01.11.2023 07:43:39;;94,19;;;
01.11.2023 07:43:41;;94,19;;;
01.11.2023 07:43:41;;100,25;;;35,40
01.11.2023 07:43:43;;103,01;56,71;111,76;
01.11.2023 07:43:45;;103,01;;;
